Dataset,Vox_ID,VGGFace2_ID,Celebrity_Name,Gender,Nationality_Country,Audio_Preset_Folder,Audio_Sample_Path
VoxCeleb1,id10119,N/A,Caity Lotz,Female,USA,vox_Caity_Lotz_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Caity_Lotz_female\reference.wav
VoxCeleb1,id10120,N/A,Callan McAuliffe,Male,AUSTRALIA,vox_Callan_McAuliffe_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Callan_McAuliffe_male\reference.wav
VoxCeleb1,id10121,N/A,Callie Thorne,Female,USA,vox_Callie_Thorne_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Callie_Thorne_female\reference.wav
VoxCeleb1,id10122,N/A,Cameron Boyce,Male,USA,vox_Cameron_Boyce_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Cameron_Boyce_male\reference.wav
VoxCeleb1,id10123,N/A,Candace Cameron Bure,Female,USA,vox_Candace_Cameron_Bure_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Candace_Cameron_Bure_female\reference.wav
VoxCeleb1,id10124,N/A,Candice Accola,Female,USA,vox_Candice_Accola_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Candice_Accola_female\reference.wav
VoxCeleb1,id10125,N/A,Candice Patton,Female,USA,vox_Candice_Patton_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Candice_Patton_female\reference.wav
VoxCeleb1,id10126,N/A,Caroline Rhea,Female,CANADA,vox_Caroline_Rhea_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Caroline_Rhea_female\reference.wav
VoxCeleb1,id10127,N/A,Carolyn Hennesy,Female,USA,vox_Carolyn_Hennesy_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Carolyn_Hennesy_female\reference.wav
VoxCeleb1,id10128,N/A,Carrie Ann Inaba,Female,USA,vox_Carrie_Ann_Inaba_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Carrie_Ann_Inaba_female\reference.wav
VoxCeleb1,id10129,N/A,Carrie Fisher,Female,USA,vox_Carrie_Fisher_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Carrie_Fisher_female\reference.wav
VoxCeleb1,id10130,N/A,Carrie Underwood,Female,USA,vox_Carrie_Underwood_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Carrie_Underwood_female\reference.wav
VoxCeleb1,id10131,N/A,Casey Affleck,Male,USA,vox_Casey_Affleck_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Casey_Affleck_male\reference.wav
VoxCeleb1,id10132,N/A,Casey Wilson,Female,USA,vox_Casey_Wilson_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Casey_Wilson_female\reference.wav
VoxCeleb1,id10133,N/A,Cassandra Peterson,Female,USA,vox_Cassandra_Peterson_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Cassandra_Peterson_female\reference.wav
VoxCeleb1,id10134,N/A,Caterina Murino,Female,ITALY,vox_Caterina_Murino_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Caterina_Murino_female\reference.wav
VoxCeleb1,id10135,N/A,Caterina Scorsone,Female,CANADA,vox_Caterina_Scorsone_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Caterina_Scorsone_female\reference.wav
VoxCeleb1,id10136,N/A,Catherine Hardwicke,Female,USA,vox_Catherine_Hardwicke_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Catherine_Hardwicke_female\reference.wav
VoxCeleb1,id10137,N/A,Cedric the Entertainer,Male,USA,vox_Cedric_the_Entertainer_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Cedric_the_Entertainer_male\reference.wav
VoxCeleb1,id10138,N/A,Celia Imrie,Female,UK,vox_Celia_Imrie_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Celia_Imrie_female\reference.wav
VoxCeleb1,id10139,N/A,Chace Crawford,Male,USA,vox_Chace_Crawford_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Chace_Crawford_male\reference.wav
VoxCeleb1,id10140,N/A,Chadwick Boseman,Male,USA,vox_Chadwick_Boseman_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Chadwick_Boseman_male\reference.wav
VoxCeleb1,id10141,N/A,Charice,Female,PHILIPPINES,vox_Charice_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Charice_female\reference.wav
VoxCeleb1,id10142,N/A,Charles Dance,Male,UK,vox_Charles_Dance_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Charles_Dance_male\reference.wav
VoxCeleb1,id10143,N/A,Charles S. Dutton,Male,USA,vox_Charles_S__Dutton_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Charles_S__Dutton_male\reference.wav
VoxCeleb1,id10144,N/A,Charlie Day,Male,USA,vox_Charlie_Day_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Charlie_Day_male\reference.wav
VoxCeleb1,id10145,N/A,Charlotte Gainsbourg,Female,UK,vox_Charlotte_Gainsbourg_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Charlotte_Gainsbourg_female\reference.wav
VoxCeleb1,id10146,N/A,Chazz Palminteri,Male,USA,vox_Chazz_Palminteri_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Chazz_Palminteri_male\reference.wav
VoxCeleb1,id10147,N/A,Chelsea Handler,Female,USA,vox_Chelsea_Handler_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Chelsea_Handler_female\reference.wav
VoxCeleb1,id10148,N/A,Cher,Female,USA,vox_Cher_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Cher_female\reference.wav
VoxCeleb1,id10149,N/A,Cheryl Ladd,Female,USA,vox_Cheryl_Ladd_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Cheryl_Ladd_female\reference.wav
VoxCeleb1,id10150,N/A,Chi McBride,Male,USA,vox_Chi_McBride_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Chi_McBride_male\reference.wav
VoxCeleb1,id10151,N/A,Chiwetel Ejiofor,Male,UK,vox_Chiwetel_Ejiofor_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Chiwetel_Ejiofor_male\reference.wav
VoxCeleb1,id10152,N/A,Chloe Bennet,Female,USA,vox_Chloe_Bennet_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Chloe_Bennet_female\reference.wav
VoxCeleb1,id10153,N/A,Chloe Dykstra,Female,USA,vox_Chloe_Dykstra_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Chloe_Dykstra_female\reference.wav
VoxCeleb1,id10154,N/A,Chris Colfer,Male,USA,vox_Chris_Colfer_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Chris_Colfer_male\reference.wav
VoxCeleb1,id10155,N/A,Chris Hemsworth,Male,AUSTRALIA,vox_Chris_Hemsworth_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Chris_Hemsworth_male\reference.wav
VoxCeleb1,id10156,N/A,Chris Lowell,Male,USA,vox_Chris_Lowell_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Chris_Lowell_male\reference.wav
VoxCeleb1,id10157,N/A,Chris Martin,Male,UK,vox_Chris_Martin_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Chris_Martin_male\reference.wav
VoxCeleb1,id10158,N/A,Chris Messina,Male,USA,vox_Chris_Messina_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Chris_Messina_male\reference.wav
VoxCeleb1,id10159,N/A,Chris Pine,Male,USA,vox_Chris_Pine_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Chris_Pine_male\reference.wav
VoxCeleb1,id10160,N/A,Christian Kane,Male,USA,vox_Christian_Kane_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Christian_Kane_male\reference.wav
VoxCeleb1,id10161,N/A,Christina Hendricks,Female,USA,vox_Christina_Hendricks_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Christina_Hendricks_female\reference.wav
VoxCeleb1,id10162,N/A,Christina Ricci,Female,USA,vox_Christina_Ricci_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Christina_Ricci_female\reference.wav
VoxCeleb1,id10163,N/A,Christopher Mintz-Plasse,Male,USA,vox_Christopher_Mintz-Plasse_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Christopher_Mintz-Plasse_male\reference.wav
VoxCeleb1,id10164,N/A,Cierra Ramirez,Female,USA,vox_Cierra_Ramirez_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Cierra_Ramirez_female\reference.wav
VoxCeleb1,id10165,N/A,Cilla Black,Female,UK,vox_Cilla_Black_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Cilla_Black_female\reference.wav
VoxCeleb1,id10166,N/A,Cillian Murphy,Male,IRELAND,vox_Cillian_Murphy_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Cillian_Murphy_male\reference.wav
VoxCeleb1,id10167,N/A,Cindy Williams,Female,USA,vox_Cindy_Williams_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Cindy_Williams_female\reference.wav
VoxCeleb1,id10168,N/A,Claudia Black,Female,AUSTRALIA,vox_Claudia_Black_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Claudia_Black_female\reference.wav
VoxCeleb1,id10169,N/A,Claudia Lee,Female,USA,vox_Claudia_Lee_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Claudia_Lee_female\reference.wav
VoxCeleb1,id10170,N/A,Cliff Curtis,Male,NEW ZEALAND,vox_Cliff_Curtis_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Cliff_Curtis_male\reference.wav
VoxCeleb1,id10171,N/A,Clive Owen,Male,UK,vox_Clive_Owen_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Clive_Owen_male\reference.wav
VoxCeleb1,id10172,N/A,Colin Donnell,Male,USA,vox_Colin_Donnell_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Colin_Donnell_male\reference.wav
VoxCeleb1,id10173,N/A,Constance Zimmer,Female,USA,vox_Constance_Zimmer_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Constance_Zimmer_female\reference.wav
VoxCeleb1,id10174,N/A,Corbin Bleu,Male,USA,vox_Corbin_Bleu_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Corbin_Bleu_male\reference.wav
VoxCeleb1,id10175,N/A,Corey Stoll,Male,USA,vox_Corey_Stoll_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Corey_Stoll_male\reference.wav
VoxCeleb1,id10176,N/A,Cory Monteith,Male,CANADA,vox_Cory_Monteith_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Cory_Monteith_male\reference.wav
VoxCeleb1,id10177,N/A,Costas Mandylor,Male,AUSTRALIA,vox_Costas_Mandylor_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Costas_Mandylor_male\reference.wav
VoxCeleb1,id10178,N/A,Cote de Pablo,Female,USA,vox_Cote_de_Pablo_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Cote_de_Pablo_female\reference.wav
VoxCeleb1,id10179,N/A,Cristin Milioti,Female,USA,vox_Cristin_Milioti_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Cristin_Milioti_female\reference.wav
VoxCeleb1,id10180,N/A,Cyndi Lauper,Female,USA,vox_Cyndi_Lauper_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Cyndi_Lauper_female\reference.wav
VoxCeleb1,id10181,N/A,Dakota Fanning,Female,USA,vox_Dakota_Fanning_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Dakota_Fanning_female\reference.wav
VoxCeleb1,id10182,N/A,Damian Lewis,Male,UK,vox_Damian_Lewis_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Damian_Lewis_male\reference.wav
VoxCeleb1,id10183,N/A,Damon Lindelof,Male,USA,vox_Damon_Lindelof_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Damon_Lindelof_male\reference.wav
VoxCeleb1,id10184,N/A,Damon Wayans,Male,USA,vox_Damon_Wayans_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Damon_Wayans_male\reference.wav
VoxCeleb1,id10185,N/A,Dan Aykroyd,Male,CANADA,vox_Dan_Aykroyd_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Dan_Aykroyd_male\reference.wav
VoxCeleb1,id10186,N/A,Dan Fogler,Male,USA,vox_Dan_Fogler_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Dan_Fogler_male\reference.wav
VoxCeleb1,id10187,N/A,Dan Stevens,Male,UK,vox_Dan_Stevens_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Dan_Stevens_male\reference.wav
VoxCeleb1,id10188,N/A,Dana Delany,Female,USA,vox_Dana_Delany_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Dana_Delany_female\reference.wav
VoxCeleb1,id10189,N/A,Dane Cook,Male,USA,vox_Dane_Cook_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Dane_Cook_male\reference.wav
VoxCeleb1,id10190,N/A,Danica McKellar,Female,USA,vox_Danica_McKellar_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Danica_McKellar_female\reference.wav
VoxCeleb1,id10191,N/A,Daniel Auteuil,Male,NORWAY,vox_Daniel_Auteuil_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Daniel_Auteuil_male\reference.wav
VoxCeleb1,id10192,N/A,Daniel Craig,Male,UK,vox_Daniel_Craig_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Daniel_Craig_male\reference.wav
VoxCeleb1,id10193,N/A,Daniel Dae Kim,Male,USA,vox_Daniel_Dae_Kim_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Daniel_Dae_Kim_male\reference.wav
VoxCeleb1,id10194,N/A,Daniel Tosh,Male,USA,vox_Daniel_Tosh_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Daniel_Tosh_male\reference.wav
VoxCeleb1,id10195,N/A,Danielle Campbell,Female,USA,vox_Danielle_Campbell_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Danielle_Campbell_female\reference.wav
VoxCeleb1,id10196,N/A,Danielle Panabaker,Female,USA,vox_Danielle_Panabaker_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Danielle_Panabaker_female\reference.wav
VoxCeleb1,id10197,N/A,Danny Dyer,Male,UK,vox_Danny_Dyer_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Danny_Dyer_male\reference.wav
VoxCeleb1,id10198,N/A,Danny McBride,Male,USA,vox_Danny_McBride_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Danny_McBride_male\reference.wav
VoxCeleb1,id10199,N/A,Danny Pino,Male,USA,vox_Danny_Pino_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Danny_Pino_male\reference.wav
VoxCeleb1,id10200,N/A,Darren Criss,Male,USA,vox_Darren_Criss_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Darren_Criss_male\reference.wav
VoxCeleb1,id10201,N/A,Dave Bautista,Male,USA,vox_Dave_Bautista_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Dave_Bautista_male\reference.wav
VoxCeleb1,id10202,N/A,Dave Foley,Male,CANADA,vox_Dave_Foley_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Dave_Foley_male\reference.wav
VoxCeleb1,id10203,N/A,David Attenborough,Male,UK,vox_David_Attenborough_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Attenborough_male\reference.wav
VoxCeleb1,id10204,N/A,David Cassidy,Male,USA,vox_David_Cassidy_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Cassidy_male\reference.wav
VoxCeleb1,id10205,N/A,David Faustino,Male,USA,vox_David_Faustino_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Faustino_male\reference.wav
VoxCeleb1,id10206,N/A,David Giuntoli,Male,USA,vox_David_Giuntoli_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Giuntoli_male\reference.wav
VoxCeleb1,id10207,N/A,David Harewood,Male,UK,vox_David_Harewood_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Harewood_male\reference.wav
VoxCeleb1,id10208,N/A,David Henrie,Male,USA,vox_David_Henrie_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Henrie_male\reference.wav
VoxCeleb1,id10209,N/A,David Jason,Male,UK,vox_David_Jason_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Jason_male\reference.wav
VoxCeleb1,id10210,N/A,David Koechner,Male,USA,vox_David_Koechner_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Koechner_male\reference.wav
VoxCeleb1,id10211,N/A,David Kross,Male,GERMANY,vox_David_Kross_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Kross_male\reference.wav
VoxCeleb1,id10212,N/A,David Letterman,Male,USA,vox_David_Letterman_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Letterman_male\reference.wav
VoxCeleb1,id10213,N/A,David Lyons,Male,AUSTRALIA,vox_David_Lyons_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Lyons_male\reference.wav
VoxCeleb1,id10214,N/A,David Mamet,Male,USA,vox_David_Mamet_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Mamet_male\reference.wav
VoxCeleb1,id10215,N/A,David Mazouz,Male,MEXICO,vox_David_Mazouz_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Mazouz_male\reference.wav
VoxCeleb1,id10216,N/A,David Morrissey,Male,UK,vox_David_Morrissey_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Morrissey_male\reference.wav
VoxCeleb1,id10217,N/A,David Morse,Male,USA,vox_David_Morse_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Morse_male\reference.wav
VoxCeleb1,id10218,N/A,David Oyelowo,Male,UK,vox_David_Oyelowo_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Oyelowo_male\reference.wav
VoxCeleb1,id10219,N/A,David Schwimmer,Male,USA,vox_David_Schwimmer_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Schwimmer_male\reference.wav
VoxCeleb1,id10220,N/A,David Suchet,Male,UK,vox_David_Suchet_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Suchet_male\reference.wav
VoxCeleb1,id10221,N/A,David Tennant,Male,UK,vox_David_Tennant_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Tennant_male\reference.wav
VoxCeleb1,id10222,N/A,David Warner,Male,AUSTRALIA,vox_David_Warner_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Warner_male\reference.wav
VoxCeleb1,id10223,N/A,David Wenham,Male,AUSTRALIA,vox_David_Wenham_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Wenham_male\reference.wav
VoxCeleb1,id10224,N/A,David Zayas,Male,USA,vox_David_Zayas_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_David_Zayas_male\reference.wav
VoxCeleb1,id10225,N/A,Dawn French,Female,UK,vox_Dawn_French_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Dawn_French_female\reference.wav
VoxCeleb1,id10226,N/A,Dawn Wells,Female,USA,vox_Dawn_Wells_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Dawn_Wells_female\reference.wav
VoxCeleb1,id10227,N/A,Dean Cain,Male,USA,vox_Dean_Cain_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Dean_Cain_male\reference.wav
VoxCeleb1,id10228,N/A,Debi Mazar,Female,USA,vox_Debi_Mazar_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Debi_Mazar_female\reference.wav
VoxCeleb1,id10229,N/A,Debra Jo Rupp,Female,USA,vox_Debra_Jo_Rupp_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Debra_Jo_Rupp_female\reference.wav
VoxCeleb1,id10230,N/A,Deidre Hall,Female,USA,vox_Deidre_Hall_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Deidre_Hall_female\reference.wav
VoxCeleb1,id10231,N/A,Della Reese,Female,USA,vox_Della_Reese_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxTrainingAudioSamples\vox_Della_Reese_female\reference.wav
